,number_of_atoms,charge,multiplicity,dipole,molar_mass,molar_volume,electronic_spatial_extent,E_scf,zero_point_correction,E_thermal_correction,H_thermal_correction,G_thermal_correction,E_zpe,E,H,G,stoichiometry,converged,homo_energy,lumo_energy,electronegativity,hardness,ES_root_dipole,ES_root_molar_volume,ES_root_electronic_spatial_extent,X_0,X_1,X_2,X_3,Y_0,Y_1,Y_2,Y_3,Z_0,Z_1,Z_2,Z_3,VBur_0,VBur_1,VBur_2,VBur_3,Mulliken_charge_0,Mulliken_charge_1,Mulliken_charge_2,Mulliken_charge_3,APT_charge_0,APT_charge_1,APT_charge_2,APT_charge_3,NPA_charge_0,NPA_charge_1,NPA_charge_2,NPA_charge_3,NPA_core_0,NPA_core_1,NPA_core_2,NPA_core_3,NPA_valence_0,NPA_valence_1,NPA_valence_2,NPA_valence_3,NPA_Rydberg_0,NPA_Rydberg_1,NPA_Rydberg_2,NPA_Rydberg_3,NPA_total_0,NPA_total_1,NPA_total_2,NPA_total_3,NMR_shift_0,NMR_shift_1,NMR_shift_2,NMR_shift_3,NMR_anisotropy_0,NMR_anisotropy_1,NMR_anisotropy_2,NMR_anisotropy_3,ES_root_Mulliken_charge_0,ES_root_Mulliken_charge_1,ES_root_Mulliken_charge_2,ES_root_Mulliken_charge_3,ES_root_NPA_charge_0,ES_root_NPA_charge_1,ES_root_NPA_charge_2,ES_root_NPA_charge_3,ES_root_NPA_core_0,ES_root_NPA_core_1,ES_root_NPA_core_2,ES_root_NPA_core_3,ES_root_NPA_valence_0,ES_root_NPA_valence_1,ES_root_NPA_valence_2,ES_root_NPA_valence_3,ES_root_NPA_Rydberg_0,ES_root_NPA_Rydberg_1,ES_root_NPA_Rydberg_2,ES_root_NPA_Rydberg_3,ES_root_NPA_total_0,ES_root_NPA_total_1,ES_root_NPA_total_2,ES_root_NPA_total_3,ES_transition_0,ES_transition_1,ES_transition_2,ES_transition_3,ES_transition_4,ES_transition_5,ES_transition_6,ES_transition_7,ES_transition_8,ES_transition_9,ES_osc_strength_0,ES_osc_strength_1,ES_osc_strength_2,ES_osc_strength_3,ES_osc_strength_4,ES_osc_strength_5,ES_osc_strength_6,ES_osc_strength_7,ES_osc_strength_8,ES_osc_strength_9,ES_<S**2>_0,ES_<S**2>_1,ES_<S**2>_2,ES_<S**2>_3,ES_<S**2>_4,ES_<S**2>_5,ES_<S**2>_6,ES_<S**2>_7,ES_<S**2>_8,ES_<S**2>_9,at_0,at_1,at_2,at_3
COc1ccc(cc1)b1ob(ob(o1)c1ccc(cc1)OC)c1ccc(cc1)OC,51,0,1,2.1387,401.8233,3171.143,20783.3384,-1339.09418409,0.400856,0.427875,0.42882,0.340098,-1338.711923,-1338.684903,-1338.683959,-1338.77268,C21H21B3O6,1.0,-0.21631,-0.02792,0.122115,0.094195,8.8879,3888.426,20404.6009,0.923406,2.022457,3.38524,1.698176,-1.048208,-2.137419,-1.798748,-3.510815,-5.5e-05,3.6e-05,-3.3e-05,0.000179,0.6425424795468848,0.6521397105097546,0.5514474512271869,0.5498741346758967,0.382838,0.077078,-0.204311,-0.198790,1.870962,-0.653361,0.186201,0.174587,1.18215,-0.46002,-0.15765,-0.16614,1.99885,1.99894,1.99911,1.99911,1.79279,4.44522,4.14474,4.15366,0.02622,0.01587,0.01380,0.01336,3.81785,6.46002,6.15765,6.16614,83.136,74.3725,57.3863,58.2115,13.5226,178.8831,178.4615,177.7998,0.299870,0.110010,-0.070813,-0.091507,1.05754,-0.40455,-0.17931,-0.20351,1.99885,1.99896,1.99912,1.99911,1.91793,4.38874,4.16560,4.19032,0.02568,0.01684,0.01460,0.01408,3.94246,6.40455,6.17931,6.20351,263.76,263.48,259.38,257.01,256.75,247.91,247.33,247.1,245.91,225.29,0.2248,0.3218,0.0288,0.4158,0.36,0.0068,0.0014,0.0013,0.0105,0.0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,C,C,C
C[Si](C(C)(C)C)(OCc1ccc(cc1)[Zn](C)(C)(C)([Li])[Li])C,51,0,1,6.9393,345.7579,3244.643,11267.1437,-2786.53760101,0.418922,0.450338,0.451282,0.353244,-2786.346402,-2786.314987,-2786.314043,-2786.41208,C16H30Li2OSiZn,1.0,-0.20984,-0.01881,0.114325,0.095515,0.3674,3244.643,12308.5342,-4.484925,-2.338702,-1.358142,-1.881943,-0.168104,-0.235912,0.585461,-1.539505,0.350926,-0.235542,-0.843407,0.075733,0.7500786658275646,0.7779263687853997,0.6487570799244808,0.5784298300818125,0.684095,-0.149724,-0.225009,-0.200978,0.913306,-0.526127,-0.102608,-0.012623,1.06471,-0.53723,-0.30208,-0.21751,17.99104,1.99916,1.99912,1.99908,10.93754,4.50848,4.28491,4.20048,0.00671,0.02959,0.01805,0.01795,28.93529,6.53723,6.30208,6.21751,1674.9493,30.6475,69.6067,56.4886,565.7472,260.4622,150.9741,169.5572,0.742369,-0.142677,0.010058,-0.060113,1.07681,-0.52084,-0.28115,-0.21651,17.99055,1.99905,1.99911,1.99905,10.92313,4.49013,4.26432,4.19913,0.00951,0.03167,0.01772,0.01833,28.92319,6.52084,6.28115,6.21651,287.15,284.89,272.18,271.3,267.61,260.74,248.34,246.44,245.45,236.9,0.0021,0.0002,0.0003,0.0065,0.0004,0.0027,0.0041,0.0399,0.0129,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zn,C,C,C
Cc1cc(cc(c1)C)b1ob(ob(o1)c1cc(C)cc(c1)C)c1cc(C)cc(c1)C,57,0,1,0.1122,395.9055,2886.48,17840.4676,-1231.43478335,0.466853,0.495146,0.49609,0.401047,-1230.979187,-1230.950894,-1230.94995,-1231.044994,C24H27B3O3,1.0,-0.23091,-0.03713,0.13402,0.09689,3.0931,3308.892,17627.5911,-1.315065,-2.782762,-3.06993,-3.857348,-0.454543,-0.961105,-2.336705,-0.055573,-0.000119,-5.4e-05,-2.5e-05,-2.3e-05,0.6469477658904972,0.6530837004405287,0.5855884203901826,0.5877910635619886,0.393980,0.085606,-0.261139,-0.261230,1.759715,-0.444053,-0.025434,-0.025790,1.19034,-0.42068,-0.18246,-0.18253,1.99886,1.99895,1.99903,1.99903,1.78454,4.40536,4.17112,4.17120,0.02625,0.01637,0.01230,0.01230,3.80966,6.42068,6.18246,6.18253,82.6587,66.643,60.4116,60.3894,13.509,182.9529,156.4266,156.281,0.354274,0.097928,-0.137390,-0.135184,1.13898,-0.41736,-0.18006,-0.18212,1.99886,1.99896,1.99903,1.99903,1.83601,4.40150,4.16846,4.17042,0.02615,0.01689,0.01257,0.01267,3.86102,6.41736,6.18006,6.18212,265.81,265.26,264.86,256.49,256.38,253.61,246.46,245.97,242.68,240.52,0.0012,0.0201,0.0242,0.002,0.0019,0.0013,0.1869,0.1355,0.0009,0.2631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,C,C,C
Cc1ccccc1b1ob(ob(o1)c1ccccc1C)c1ccccc1C,48,0,1,0.0887,353.8251,3035.097,15251.8059,-1113.48442057,0.384569,0.406957,0.407901,0.329655,-1113.109754,-1113.087367,-1113.086423,-1113.164669,C21H21B3O3,1.0,-0.23664,-0.03722,0.13693,0.09971,0.203,2541.011,15127.1519,-0.276531,0.169893,0.447346,-1.151302,1.363646,5.202772,3.837025,5.668199,-0.000143,0.000144,2.3e-05,0.0002,0.645846444304594,0.527375707992448,0.5486154814348647,0.6097388294524858,0.390734,-0.173306,-0.192309,0.174501,1.805903,-0.132930,0.092709,0.163043,1.18734,-0.24052,-0.17059,-0.01098,1.99886,1.99902,1.99910,1.99903,1.78761,4.22870,4.15801,3.99803,0.02620,0.01280,0.01349,0.01392,3.81266,6.24052,6.17059,6.01098,82.7979,67.5508,59.2122,53.3345,13.7382,142.9884,177.3693,185.4795,0.351270,-0.037043,-0.046157,0.166230,1.12045,-0.21039,-0.15991,-0.04110,1.99886,1.99904,1.99911,1.99905,1.85451,4.19790,4.14640,4.02750,0.02617,0.01346,0.01440,0.01454,3.87955,6.21039,6.15991,6.04110,251.91,251.5,251.46,248.28,247.89,243.99,242.57,242.54,237.76,237.39,0.0,0.0055,0.0097,0.2377,0.2556,0.0036,0.3899,0.3821,0.0005,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,C,C,C
[Li][Zn](c1ccc(cc1)CCO[Si](C(C)(C)C)(C)C)(C)(C)(C)[Li],54,0,1,7.1408,359.7847,2877.657,10737.5154,-2825.85465281,0.447841,0.480348,0.481292,0.38221,-2825.634543,-2825.602036,-2825.601092,-2825.700174,C17H32Li2OSiZn,1.0,-0.20687,-0.01594,0.111405,0.095465,4.1547,3427.798,11404.0067,-4.092367,-2.314319,-1.971956,-1.382539,-0.320705,0.651506,1.752236,0.40054,0.63529,-0.268559,0.554923,-1.30345,0.7518093140339837,0.7765103838892385,0.5773285084959093,0.6645689112649465,0.674399,-0.148866,-0.201713,-0.229992,0.899985,-0.518661,-0.009749,-0.116126,1.06193,-0.53898,-0.21813,-0.30817,17.99093,1.99915,1.99907,1.99911,10.94032,4.50960,4.20112,4.29082,0.00682,0.03023,0.01793,0.01823,28.93807,6.53898,6.21813,6.30817,1673.7113,32.0178,56.1438,70.1703,551.2019,261.3757,169.4948,148.3599,0.733473,-0.139848,-0.065410,0.002177,1.07550,-0.51715,-0.22312,-0.28875,17.99045,1.99903,1.99905,1.99910,10.92487,4.48583,4.20554,4.27176,0.00918,0.03229,0.01854,0.01790,28.92450,6.51715,6.22312,6.28875,287.33,283.33,271.37,270.86,265.94,257.52,248.67,246.73,245.65,237.92,0.0018,0.0006,0.0003,0.0053,0.0035,0.0029,0.0385,0.0109,0.0192,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zn,C,C,C
CC(=O)c1ccc(cc1)C(F)(F)F,20,0,1,2.5067,188.1489,1342.269,3036.5639,-721.930079281,0.143078,0.153613,0.154557,0.106137,-721.788982,-721.778446,-721.777502,-721.825922,C9H7F3O,1.0,-0.25976,-0.07326,0.16651,0.09325,4.9734,1474.839,2996.3571,-5.100301,-4.043269,-3.216069,-1.716234,0.835277,1.105751,-0.167968,-0.0613,0.004045,0.000902,-1.8e-05,0.000119,0.315921963499056,0.4173222152297042,0.5643486469477659,0.650330396475771,0.186632,-0.545105,0.413320,0.084488,0.016515,-0.118614,0.962338,-0.240265,0.26298,-0.76956,0.57041,-0.14112,0.00000,1.99937,1.99931,1.99895,0.73544,4.76319,3.39499,4.12712,0.00158,0.00700,0.03529,0.01506,0.73702,6.76956,5.42959,6.14112,30.1668,163.8387,3.4382,59.0702,6.5264,39.2798,151.6917,162.7086,,0.085116,0.329403,0.106877,0.26193,-0.71196,0.40017,-0.16000,0.00000,1.99932,1.99929,1.99889,0.73697,4.70585,3.56821,4.14630,0.00110,0.00678,0.03233,0.01480,0.73807,6.71196,5.59983,6.16000,341.26,258.14,233.15,225.12,198.15,192.69,184.02,182.39,177.21,170.95,0.0,0.0209,0.291,0.0,0.0009,0.091,0.0,0.3494,0.0013,0.1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H,C,C,C
CCOC(=O)c1ncn(c1)C,21,0,1,4.2471,154.1682,1290.865,2313.3662,-532.724112081,0.171312,0.182357,0.183301,0.133126,-532.555514,-532.54447,-532.543525,-532.5937,C7H10N2O2,1.0,-0.23539,-0.01441,0.1249,0.11048999999999999,1.4509,1347.814,2323.043,2.882564,2.194729,2.639202,0.893076,-2.091059,-1.256696,0.04433,-1.339314,0.092259,0.037011,0.093855,-0.086532,0.3341724354940214,0.47828823159219636,0.5830711139081183,0.4845028319697923,0.156825,0.206917,-0.379050,-0.465490,0.047208,0.205287,-0.435748,-0.376301,0.22097,0.18722,-0.39107,-0.45881,0.00000,1.99936,1.99933,1.99946,0.77840,3.78648,5.38070,5.43763,0.00063,0.02693,0.01104,0.02171,0.77903,5.81278,7.39107,7.45881,25.4094,60.4288,92.8227,-11.0856,4.1127,68.0696,130.487,380.4196,,0.354928,-0.379503,-0.495718,0.21631,0.19230,-0.39708,-0.47964,0.00000,1.99935,1.99934,1.99939,0.78308,3.78147,5.38617,5.45829,0.00061,0.02687,0.01157,0.02196,0.78369,5.80770,7.39708,7.47964,240.88,218.69,209.81,196.33,185.57,184.68,177.4,176.56,167.33,160.18,0.0005,0.2514,0.001,0.0785,0.006,0.1197,0.2258,0.0232,0.0002,0.0119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H,C,N,N
COCn1cnc2c1cccc2,22,0,1,3.2376,162.1908,1228.392,2023.7862,-533.691897276,0.180283,0.190269,0.191213,0.143835,-533.516306,-533.50632,-533.505376,-533.552754,C9H10N2O,1.0,-0.22484,-0.01541,0.12012500000000001,0.104715,3.1796,1268.017,2019.4783,-1.456474,-0.636298,-0.829658,0.579478,2.553683,1.846675,0.529419,2.125222,-0.151105,-0.113,-0.485604,0.272224,0.3509282567652612,0.4986626809314034,0.669918187539333,0.46129641283826306,0.165597,0.220904,-0.515348,-0.498883,0.055236,0.385078,-0.649981,-0.521332,0.22682,0.22913,-0.44206,-0.48025,0.00000,1.99937,1.99928,1.99947,0.77243,3.74436,5.43157,5.45915,0.00075,0.02714,0.01121,0.02162,0.77318,5.77087,7.44206,7.48025,24.6025,54.7831,98.1765,2.1808,5.6398,87.2323,107.6954,364.4866,,0.347621,-0.498149,-0.487114,0.22399,0.16882,-0.41110,-0.46707,0.00000,1.99937,1.99929,1.99948,0.77519,3.80090,5.39940,5.44516,0.00082,0.03091,0.01242,0.02243,0.77601,5.83118,7.41110,7.46707,245.94,233.24,217.21,196.95,192.01,186.42,182.6,180.7,179.2,171.05,0.0334,0.102,0.0016,0.1974,0.238,0.0028,0.0036,0.4001,0.0893,0.0713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H,C,N,N
CO[Si](c1ccccc1)(OC)OC,27,0,1,0.9403,198.2933,1835.095,2833.1762,-866.662817469,0.220861,0.236644,0.237588,0.175626,-866.446637,-866.430854,-866.42991,-866.491872,C9H14O3Si,1.0,-0.24736,-0.01338,0.13036999999999999,0.11699,1.0685,2033.483,2895.1342,-0.921682,0.938656,1.614121,1.711789,0.030914,0.124833,1.339417,-1.032637,-0.055767,-0.013789,-0.231581,0.195146,0.7403241032095658,0.7057898049087477,0.5556954059156702,0.5832284455632474,0.982949,-0.060942,-0.171720,-0.181636,2.285738,-0.408339,0.000930,-0.009278,2.35851,-0.58571,-0.20122,-0.21978,9.99740,1.99897,1.99908,1.99908,1.57473,4.56099,4.18640,4.20505,0.06936,0.02575,0.01574,0.01565,11.64149,6.58571,6.20122,6.21978,449.4669,67.5861,59.8473,62.4582,16.7811,183.2436,179.8445,174.3452,0.965074,-0.060588,-0.015729,-0.042230,2.32685,-0.59125,-0.17744,-0.20533,9.99745,1.99902,1.99912,1.99913,1.60501,4.56362,4.15845,4.18607,0.07069,0.02860,0.01987,0.02013,11.67315,6.59125,6.17744,6.20533,231.54,206.31,198.55,192.09,189.64,187.96,179.87,178.21,177.8,175.37,0.0034,0.0808,0.0099,0.0125,0.0089,0.0025,0.064,0.0716,0.4004,0.2955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Si,C,C,C
C[Al](c1ccccc1)C,20,0,1,1.6633,134.1564,1027.452,1713.9094,-553.892747892,0.162071,0.173283,0.174228,0.122612,-553.764165,-553.752953,-553.752009,-553.803624,C8H11Al,1.0,-0.24388,-0.03772,0.1408,0.10308,5.56,784.108,1813.2748,1.704764,-0.260642,-1.001121,-1.001101,-1.8e-05,-2.8e-05,-1.201701,1.201655,-4e-05,-7e-06,0.007822,-0.007828,0.5940843297671492,0.6288546255506607,0.5377595972309629,0.5377595972309629,0.621068,-0.058250,-0.171816,-0.171813,1.360625,-0.498216,0.020742,0.020734,1.76231,-0.61784,-0.20971,-0.20971,9.99761,1.99912,1.99909,1.99909,1.22520,4.59068,4.19576,4.19576,0.01488,0.02804,0.01485,0.01485,11.23769,6.61784,6.20971,6.20971,338.7238,52.1399,57.6819,57.6814,71.5437,218.3786,175.6094,175.6109,0.347194,-0.009654,0.020313,0.020316,1.34129,-0.56929,-0.12041,-0.12041,9.99771,1.99922,1.99912,1.99912,1.64140,4.53869,4.10547,4.10547,0.01960,0.03138,0.01582,0.01582,11.65871,6.56929,6.12041,6.12041,254.39,246.75,241.82,237.07,203.47,202.05,189.95,185.89,185.83,185.21,0.0091,0.0002,0.0003,0.2408,0.0195,0.0,0.0829,0.0124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Al,C,C,C
Cn1cncn1,11,0,1,3.2088,83.0926,645.55,461.4009,-281.564186633,0.088073,0.09323,0.094174,0.059344,-281.477243,-281.472086,-281.471142,-281.505972,C3H5N3,1.0,-0.26314,0.00812,0.12750999999999998,0.13563,1.496,723.016,464.4206,0.129862,-0.234852,0.585433,-1.501821,2.10357,1.084857,0.010321,0.704905,-0.000774,-0.000178,-0.001974,0.000613,0.3278791692888609,0.466567023285085,0.559078036500944,0.4221208307111391,0.165165,0.211285,-0.225506,-0.434560,0.067648,0.308453,-0.236340,-0.495956,0.22715,0.18503,-0.21249,-0.51778,0.00000,1.99934,1.99938,1.99952,0.77233,3.78958,5.19700,5.49576,0.00052,0.02605,0.01611,0.02250,0.77285,5.81497,7.21249,7.51778,24.7961,54.2145,51.9331,1.0121,4.3259,95.1691,126.3101,342.9985,,0.325415,-0.259354,-0.326387,0.22136,0.00040,-0.26664,-0.18583,0.00000,1.99923,1.99936,1.99901,0.77830,3.96494,5.24829,5.17395,0.00034,0.03543,0.01899,0.01287,0.77864,5.99960,7.26664,7.18583,199.35,176.8,168.15,166.11,161.41,148.67,143.63,137.75,136.54,134.92,0.0046,0.108,0.0466,0.0029,0.0051,0.2255,0.0024,0.0438,0.0123,0.1703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H,C,N,N
F[B-](c1ccccc1)(F)F.[K+],16,0,1,17.5003,184.009,969.82,2610.3077,-1156.1184369,0.103635,0.11395,0.114895,0.06599,-1156.066161,-1156.055846,-1156.054902,-1156.103806,C6H5BF3K,1.0,-0.23244,-0.05608,0.14426,0.08818000000000001,12.8307,1636.572,1989.5468,1.134105,-0.436603,-1.141639,-1.142111,-0.960027,-0.528812,-0.3106,-0.31366,0.000602,0.000413,1.200085,-1.199528,0.678650094398993,0.7806796727501574,0.6301132787916929,0.6300346129641284,0.616166,-0.080107,-0.217671,-0.217567,1.570158,-0.294316,-0.037321,-0.037238,1.22610,-0.40961,-0.24574,-0.24563,1.99891,1.99893,1.99907,1.99907,1.72125,4.38945,4.23136,4.23125,0.05373,0.02124,0.01531,0.01531,3.77390,6.40961,6.24574,6.24563,106.7822,46.3325,63.9963,63.9845,8.3922,220.9874,170.0599,170.0867,0.673863,-0.013089,0.064110,0.064288,1.22008,-0.12975,-0.17424,-0.17379,1.99894,1.99899,1.99913,1.99913,1.73089,4.10988,4.16004,4.15959,0.05008,0.02088,0.01507,0.01506,3.77992,6.12975,6.17424,6.17379,294.28,286.67,250.09,229.39,219.31,216.84,213.7,212.82,201.1,200.09,0.0117,0.0024,0.0041,0.0004,0.0038,0.004,0.0038,0.0254,0.0117,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,C,C,C
F[B-](c1cccnc1)(F)F.[K+],15,0,1,17.3011,184.9968,969.82,2638.763,-1172.14811264,0.09193,0.10219,0.103134,0.053522,-1172.116493,-1172.106234,-1172.10529,-1172.154902,C5H4BF3KN,1.0,-0.23455,-0.05962,0.147085,0.087465,12.2646,1333.503,1989.8376,-1.025634,0.518505,1.380714,1.067728,1.001481,0.497267,0.877424,-0.392828,0.206541,0.132842,-0.911407,1.070864,0.6754247954688484,0.763058527375708,0.5865324103209566,0.6323945877910636,0.615021,-0.062953,-0.174222,-0.082615,1.572942,-0.349477,0.088476,0.150818,1.22636,-0.43235,-0.18914,-0.01887,1.99895,1.99891,1.99907,1.99915,1.72161,4.41377,4.17501,3.99441,0.05308,0.01967,0.01505,0.02531,3.77364,6.43235,6.18914,6.01887,107.0425,53.7938,55.4158,45.043,11.0206,211.0704,189.3792,152.9555,0.679918,-0.031812,0.088093,0.250136,1.24826,-0.32321,-0.12864,0.00860,1.99873,1.99894,1.99906,1.99912,1.70252,4.30367,4.11583,3.97187,0.05049,0.02059,0.01375,0.02041,3.75174,6.32321,6.12864,5.99140,297.7,279.24,259.1,244.22,243.86,225.81,224.35,218.1,215.26,209.3,0.0022,0.0184,0.0044,0.0013,0.0011,0.0047,0.0287,0.0086,0.0027,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,C,C,C
F[B-](c1cccs1)(F)F.[K+],13,0,1,20.4687,190.0312,1697.186,2737.0227,-1476.86146626,0.06994,0.080029,0.080974,0.031908,-1476.861177,-1476.851087,-1476.850143,-1476.899209,C4H3BF3KS,1.0,-0.21837,-0.05682,0.137595,0.080775,12.2573,909.207,1869.6432,1.033231,-0.488468,-1.121767,-1.591178,0.985459,0.408416,-0.175775,0.421314,0.164349,0.266873,1.343092,-1.096576,0.6697608558842039,0.7805223410950283,0.6235840151038389,0.5538074260541221,0.673625,-0.367163,-0.175192,0.217850,1.609263,-0.219342,-0.122381,-0.078210,1.22634,-0.59040,-0.31334,0.43720,1.99883,1.99882,1.99896,9.99903,1.72055,4.57056,4.29779,5.52156,0.05428,0.02102,0.01658,0.04221,3.77366,6.59040,6.31334,15.56280,108.3753,36.2,69.4581,297.7657,11.2314,162.761,123.2102,126.9335,0.726050,-0.275201,0.128189,0.407450,1.22507,-0.31234,-0.20763,0.53310,1.99885,1.99889,1.99903,9.99910,1.72482,4.29134,4.19220,5.42908,0.05125,0.02210,0.01640,0.03873,3.77493,6.31234,6.20763,15.46690,326.01,288.73,237.62,232.62,226.26,218.92,215.72,212.27,208.67,207.52,0.0114,0.0034,0.0106,0.0017,0.0072,0.0253,0.0908,0.0372,0.0092,0.0335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,C,C,S
F[B-](c1ccncc1)(F)F.[K+],15,0,1,15.7088,184.9968,1151.662,2184.1807,-1172.16093901,0.091906,0.102147,0.103091,0.053914,-1172.116365,-1172.106124,-1172.10518,-1172.154357,C5H4BF3KN,1.0,-0.23611,-0.06156,0.148835,0.08727499999999999,12.1249,1272.889,1977.4108,1.086167,-0.475906,-1.220642,-1.155023,0.99122,0.526579,0.459572,0.110209,0.066882,0.045908,-1.14501,1.204619,0.6755821271239774,0.7735997482693517,0.6124134675896791,0.6268879798615481,0.622876,-0.057639,-0.209556,-0.221661,1.558637,-0.186593,-0.108889,-0.120402,1.22696,-0.36850,-0.28098,-0.29358,1.99894,1.99894,1.99905,1.99905,1.72101,4.34799,4.26788,4.28026,0.05309,0.02158,0.01405,0.01427,3.77304,6.36850,6.28098,6.29358,107.3376,39.2474,67.9088,69.4634,9.0242,237.3718,161.9992,159.3415,0.680941,-0.005270,0.057011,0.052540,1.24752,-0.22721,-0.22912,-0.23443,1.99875,1.99892,1.99905,1.99905,1.70304,4.20758,4.21649,4.22171,0.05069,0.02071,0.01358,0.01366,3.75248,6.22721,6.22912,6.23443,294.64,276.95,258.28,250.97,244.27,225.26,224.47,215.88,214.93,206.74,0.0001,0.0026,0.0058,0.0164,0.0,0.0201,0.0067,0.0008,0.0009,0.0214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,C,C,C
F[B-](c1cncnc1)(F)F.[K+],14,0,1,18.5065,185.9846,761.461,2636.038,-1188.19075299,0.080335,0.090485,0.091429,0.042146,-1188.175216,-1188.165066,-1188.164122,-1188.213405,C4H3BF3KN2,1.0,-0.21678,-0.06409,0.140435,0.076345,18.6987,1015.281,2449.5539,-0.610825,0.982384,1.746675,1.741745,-0.002928,-0.002357,-1.174862,1.173043,0.00067,-0.015408,-0.014449,-0.014602,0.6997325361862807,0.6592196349905601,0.5224984266834487,0.5233637507866583,0.585287,0.013364,-0.023783,-0.025052,1.564986,-0.398040,0.317460,0.314417,1.21541,-0.45907,0.06632,0.06517,1.99895,1.99888,1.99919,1.99919,1.73724,4.44353,3.91151,3.91261,0.04839,0.01666,0.02298,0.02303,3.78459,6.45907,5.93368,5.93483,106.0009,64.2235,36.9106,37.0064,5.0845,192.6703,174.454,174.4909,0.665871,0.043173,0.290293,0.289255,1.22603,-0.35282,0.09263,0.09093,1.99889,1.99894,1.99914,1.99914,1.72711,4.33480,3.88837,3.88999,0.04798,0.01908,0.01985,0.01994,3.77397,6.35282,5.90737,5.90907,328.16,279.84,278.99,265.53,261.4,232.44,231.16,227.06,224.24,215.5,0.0,0.0052,0.0005,0.0,0.0252,0.0,0.0,0.0,0.0003,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,C,C,C
F[B-](c1cscc1)(F)F.[K+],13,0,1,18.2334,190.0312,717.969,2684.3974,-1476.86340901,0.069926,0.079972,0.080916,0.031812,-1476.861018,-1476.850972,-1476.850028,-1476.899132,C4H3BF3KS,1.0,-0.19534,-0.05855,0.126945,0.06839500000000001,19.4581,1305.398,2552.8228,-0.704271,0.882617,1.679646,1.683884,0.042828,0.103038,1.30107,-1.008311,0.005359,0.002263,5.4e-05,0.001074,0.6948552548772813,0.6583543108873505,0.5292636878539962,0.5435808684707363,0.580166,0.049446,-0.147166,-0.411366,1.609306,-0.348928,-0.055522,0.057014,1.22127,-0.43434,-0.25616,-0.41741,1.99886,1.99885,1.99900,1.99899,1.73167,4.41545,4.24234,4.40227,0.04821,0.02004,0.01482,0.01615,3.77873,6.43434,6.25616,6.41741,106.4399,56.345,67.4004,62.1361,8.7546,159.3577,128.5526,118.6244,0.678174,0.062396,0.117619,-0.012767,1.22152,-0.25215,-0.22398,-0.18138,1.99886,1.99894,1.99907,1.99905,1.73203,4.23111,4.20885,4.16579,0.04758,0.02210,0.01606,0.01655,3.77848,6.25215,6.22398,6.18138,375.54,333.97,256.72,255.11,236.6,235.47,234.0,232.51,217.04,213.64,0.0001,0.0002,0.0001,0.0039,0.0,0.0125,0.0014,0.0535,0.0006,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,C,C,C
