,number_of_atoms,charge,multiplicity,dipole,molar_mass,molar_volume,electronic_spatial_extent,E_scf,zero_point_correction,E_thermal_correction,H_thermal_correction,G_thermal_correction,E_zpe,E,H,G,stoichiometry,converged,homo_energy,lumo_energy,electronegativity,hardness,ES_root_dipole,ES_root_molar_volume,ES_root_electronic_spatial_extent,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,VBur_0,VBur_1,VBur_2,VBur_3,VBur_4,VBur_5,VBur_6,VBur_7,Mulliken_charge_0,Mulliken_charge_1,Mulliken_charge_2,Mulliken_charge_3,Mulliken_charge_4,Mulliken_charge_5,Mulliken_charge_6,Mulliken_charge_7,APT_charge_0,APT_charge_1,APT_charge_2,APT_charge_3,APT_charge_4,APT_charge_5,APT_charge_6,APT_charge_7,NPA_charge_0,NPA_charge_1,NPA_charge_2,NPA_charge_3,NPA_charge_4,NPA_charge_5,NPA_charge_6,NPA_charge_7,NPA_core_0,NPA_core_1,NPA_core_2,NPA_core_3,NPA_core_4,NPA_core_5,NPA_core_6,NPA_core_7,NPA_valence_0,NPA_valence_1,NPA_valence_2,NPA_valence_3,NPA_valence_4,NPA_valence_5,NPA_valence_6,NPA_valence_7,NPA_Rydberg_0,NPA_Rydberg_1,NPA_Rydberg_2,NPA_Rydberg_3,NPA_Rydberg_4,NPA_Rydberg_5,NPA_Rydberg_6,NPA_Rydberg_7,NPA_total_0,NPA_total_1,NPA_total_2,NPA_total_3,NPA_total_4,NPA_total_5,NPA_total_6,NPA_total_7,NMR_shift_0,NMR_shift_1,NMR_shift_2,NMR_shift_3,NMR_shift_4,NMR_shift_5,NMR_shift_6,NMR_shift_7,NMR_anisotropy_0,NMR_anisotropy_1,NMR_anisotropy_2,NMR_anisotropy_3,NMR_anisotropy_4,NMR_anisotropy_5,NMR_anisotropy_6,NMR_anisotropy_7,ES_root_Mulliken_charge_0,ES_root_Mulliken_charge_1,ES_root_Mulliken_charge_2,ES_root_Mulliken_charge_3,ES_root_Mulliken_charge_4,ES_root_Mulliken_charge_5,ES_root_Mulliken_charge_6,ES_root_Mulliken_charge_7,ES_root_NPA_charge_0,ES_root_NPA_charge_1,ES_root_NPA_charge_2,ES_root_NPA_charge_3,ES_root_NPA_charge_4,ES_root_NPA_charge_5,ES_root_NPA_charge_6,ES_root_NPA_charge_7,ES_root_NPA_core_0,ES_root_NPA_core_1,ES_root_NPA_core_2,ES_root_NPA_core_3,ES_root_NPA_core_4,ES_root_NPA_core_5,ES_root_NPA_core_6,ES_root_NPA_core_7,ES_root_NPA_valence_0,ES_root_NPA_valence_1,ES_root_NPA_valence_2,ES_root_NPA_valence_3,ES_root_NPA_valence_4,ES_root_NPA_valence_5,ES_root_NPA_valence_6,ES_root_NPA_valence_7,ES_root_NPA_Rydberg_0,ES_root_NPA_Rydberg_1,ES_root_NPA_Rydberg_2,ES_root_NPA_Rydberg_3,ES_root_NPA_Rydberg_4,ES_root_NPA_Rydberg_5,ES_root_NPA_Rydberg_6,ES_root_NPA_Rydberg_7,ES_root_NPA_total_0,ES_root_NPA_total_1,ES_root_NPA_total_2,ES_root_NPA_total_3,ES_root_NPA_total_4,ES_root_NPA_total_5,ES_root_NPA_total_6,ES_root_NPA_total_7,ES_transition_0,ES_transition_1,ES_transition_2,ES_transition_3,ES_transition_4,ES_transition_5,ES_transition_6,ES_transition_7,ES_transition_8,ES_transition_9,ES_osc_strength_0,ES_osc_strength_1,ES_osc_strength_2,ES_osc_strength_3,ES_osc_strength_4,ES_osc_strength_5,ES_osc_strength_6,ES_osc_strength_7,ES_osc_strength_8,ES_osc_strength_9,ES_<S**2>_0,ES_<S**2>_1,ES_<S**2>_2,ES_<S**2>_3,ES_<S**2>_4,ES_<S**2>_5,ES_<S**2>_6,ES_<S**2>_7,ES_<S**2>_8,ES_<S**2>_9,at_0,at_1,at_2,at_3,at_4,at_5,at_6,at_7
O=C(C(C)(C)C)Oc1ccc2c(c1)cc(cc2)[Si](C(C)C)(C(C)C)C(C)C,63,0,1,1.2265,384.6327,4389.401,17039.4601,-1376.22291067,0.550046,0.581148,0.582092,0.48796,-1375.691742,-1375.66064,-1375.659695,-1375.753828,C24H36O2Si,1.0,-0.2141,-0.04132,0.12771000000000002,0.08639000000000001,1.9282,3821.806,16990.7543,-2.951224,-4.126399,-2.967524,-1.773221,-1.776035,-0.533317,-0.533008,-5.197499,-0.575502,0.166604,-1.990755,0.127692,-2.675709,-1.991575,-0.56101,-0.067959,-0.329286,-0.469442,-0.350301,-0.264903,-0.29422,-0.221144,-0.210765,0.358031,0.631214600377596,0.6278319697923223,0.5569540591567024,0.5526274386406544,0.5239144115796098,0.6468691000629326,0.6478917558212712,0.6605569540591567,0.352265,-0.538509,-0.136662,-0.244652,-0.209644,0.141171,0.145984,0.635170,0.660403,-1.198789,-0.108513,-0.142816,0.042910,-0.042633,0.053212,1.291707,0.29770,-0.55024,-0.25337,-0.23592,-0.19807,-0.05956,-0.04919,0.84676,1.99871,1.99969,1.99900,1.99896,1.99906,1.99901,1.99901,1.99928,3.68165,6.53954,4.24093,4.22416,4.18594,4.04668,4.03574,3.10496,0.02194,0.01101,0.01344,0.01280,0.01307,0.01387,0.01444,0.04901,5.70230,8.55024,6.25337,6.23592,6.19807,6.05956,6.04919,5.15324,46.4338,107.7635,72.8449,77.5052,67.3292,65.4331,63.4248,22.2583,106.1332,155.8281,149.1408,118.917,142.1403,196.1764,193.6753,77.6539,0.372686,-0.524283,-0.018821,-0.101720,-0.079307,0.146912,0.149093,0.636026,0.36241,-0.53270,-0.32430,-0.23186,-0.19306,-0.05848,-0.05203,0.84426,1.99872,1.99969,1.99902,1.99896,1.99907,1.99902,1.99903,1.99927,3.61626,6.52186,4.30926,4.21759,4.17873,4.04429,4.03719,3.10774,0.02261,0.01115,0.01602,0.01530,0.01525,0.01517,0.01581,0.04872,5.63759,8.53270,6.32430,6.23186,6.19306,6.05848,6.05203,5.15574,290.75,282.55,238.43,231.31,229.28,226.54,221.53,219.69,217.48,214.61,0.0234,0.0128,0.5526,0.0028,0.1013,0.0525,0.0531,0.0872,0.5472,0.4228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
O=C(C(C)(C)C)Oc1ccc2c(c1)cc(cc2)n1cccn1,40,0,1,1.0813,294.3524,2493.274,10761.5931,-956.707511777,0.325863,0.345256,0.3462,0.276268,-956.390119,-956.370726,-956.369782,-956.439714,C18H18N2O2,1.0,-0.21251,-0.04639,0.12945,0.08306,4.474,2077.728,10724.0103,-1.532121,-2.731547,-1.497405,-0.382105,-0.281209,0.934287,0.884007,-3.804564,0.451544,-0.245946,1.867018,-0.29711,2.50581,1.775128,0.343507,0.031209,0.275133,0.424616,0.283479,0.215369,0.220468,0.15254,0.154689,-0.388431,0.6305066079295154,0.6279106356198867,0.5567180616740088,0.5527847702957835,0.5240717432347388,0.6475770925110133,0.6477344241661422,0.6616582756450597,0.351993,-0.537143,-0.137670,-0.242301,-0.211501,0.159288,0.130698,0.635640,0.694886,-1.201040,-0.143941,-0.178167,0.074073,-0.112677,0.147111,1.296854,0.30310,-0.54947,-0.25683,-0.23847,-0.19561,-0.07050,-0.04057,0.84719,1.99871,1.99969,1.99900,1.99896,1.99906,1.99901,1.99903,1.99928,3.67627,6.53874,4.24434,4.22654,4.18347,4.05797,4.02738,3.10454,0.02192,0.01103,0.01348,0.01297,0.01308,0.01352,0.01416,0.04899,5.69690,8.54947,6.25683,6.23847,6.19561,6.07050,6.04057,5.15281,45.2531,107.4696,73.584,77.195,67.2377,67.6336,61.81,22.2287,108.0108,158.1082,148.4175,120.6392,142.7486,191.2903,191.6575,77.4094,0.332279,-0.537069,0.032829,-0.125841,-0.106730,0.175525,0.132144,0.627278,0.25712,-0.54706,-0.19945,-0.26629,-0.24936,-0.03320,-0.04372,0.83420,1.99873,1.99970,1.99902,1.99897,1.99908,1.99902,1.99904,1.99928,3.72109,6.53623,4.18621,4.25201,4.23514,4.01956,4.02941,3.11736,0.02307,0.01113,0.01422,0.01531,0.01514,0.01462,0.01527,0.04917,5.74288,8.54706,6.19945,6.26629,6.24936,6.03320,6.04372,5.16580,302.65,294.05,251.86,248.3,236.72,233.23,228.19,225.09,220.52,216.45,0.0446,0.0419,0.7356,0.424,0.0769,0.1516,0.0438,0.0106,0.0024,0.0109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
O=C(C(C)(C)C)Oc1ccc2c(c1)cc(cc2)n1cncc1,40,0,1,3.434,294.3524,2130.638,10955.7191,-956.719256648,0.325787,0.345247,0.346192,0.275905,-956.403637,-956.384176,-956.383232,-956.453518,C18H18N2O2,1.0,-0.22179,-0.05411,0.13795,0.08384,7.5598,2568.441,10801.4276,-1.54257,-2.740609,-1.503099,-0.394452,-0.285973,0.927696,0.871604,-3.823392,0.456435,-0.224543,1.868701,-0.298011,2.497587,1.76071,0.332827,0.000773,0.241507,0.451735,0.147139,0.22442,0.029352,0.00587,0.105955,-0.367336,0.6296412838263058,0.6284612964128382,0.5569540591567024,0.5526274386406544,0.5243864065449969,0.6488357457520453,0.6489144115796098,0.6600062932662052,0.354613,-0.537479,-0.136640,-0.244307,-0.210325,0.155664,0.129128,0.635256,0.692534,-1.199884,-0.134987,-0.174863,0.071435,-0.104788,0.120296,1.294949,0.30654,-0.54979,-0.25450,-0.24112,-0.19414,-0.06854,-0.04020,0.84731,1.99872,1.99969,1.99900,1.99896,1.99906,1.99901,1.99903,1.99927,3.67275,6.53906,4.24201,4.22923,4.18195,4.05604,4.02692,3.10444,0.02199,0.01103,0.01348,0.01293,0.01312,0.01350,0.01425,0.04897,5.69346,8.54979,6.25450,6.24112,6.19414,6.06854,6.04020,5.15269,44.894,107.3251,73.0144,77.8579,66.8095,67.1894,61.9891,22.2012,109.5492,159.7216,149.806,119.9786,143.8332,192.6045,191.4115,77.276,0.335894,-0.542056,-0.000281,-0.170950,-0.133734,0.175156,0.139164,0.630274,0.26944,-0.55077,-0.23923,-0.30246,-0.27119,-0.02735,-0.03261,0.83843,1.99872,1.99970,1.99901,1.99897,1.99907,1.99902,1.99903,1.99928,3.70920,6.54005,4.22633,4.28888,4.25739,4.01391,4.01836,3.11320,0.02264,0.01102,0.01389,0.01461,0.01473,0.01441,0.01522,0.04909,5.73056,8.55077,6.23923,6.30246,6.27119,6.02735,6.03261,5.16157,305.68,289.47,286.36,255.35,240.98,239.28,230.65,227.23,225.62,218.81,0.0467,0.0158,0.0085,0.1202,0.4434,0.3185,0.2803,0.0101,0.1299,0.2146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
O=C(C(C)(C)C)Oc1ccc2c(c1)ccc(c2)C(=O)C,38,0,1,2.9246,270.3274,1919.461,8871.2975,-884.349096912,0.312132,0.331251,0.332195,0.262946,-884.046363,-884.027244,-884.0263,-884.095549,C17H18O3,1.0,-0.22213,-0.06292,0.142525,0.079605,2.4859,2266.03,9018.7025,-1.065037,-2.453335,-0.276093,-0.495214,1.136815,1.726449,0.867937,-3.261542,0.537844,0.554836,-0.589556,1.832471,-0.453598,0.848049,1.981022,-0.489471,0.091242,0.181705,0.15696,-0.015534,0.106028,-0.004918,-0.062462,-0.193431,0.6239773442416614,0.6276746381371932,0.5929043423536816,0.5147105097545627,0.6484424166142227,0.6469477658904972,0.5221837633731907,0.6570956576463184,0.342408,-0.531820,-0.229112,-0.176585,0.135829,0.148422,-0.188985,0.640113,0.758883,-1.224212,-0.231742,-0.143578,0.143877,-0.117040,0.055223,1.219352,0.30864,-0.54409,-0.25505,-0.25752,-0.03448,-0.07160,-0.18813,0.85300,1.99873,1.99968,1.99897,1.99903,1.99902,1.99901,1.99906,1.99928,3.67128,6.53342,4.24351,4.24451,4.02143,4.05888,4.17608,3.09944,0.02135,0.01099,0.01257,0.01399,0.01403,0.01370,0.01300,0.04828,5.69136,8.54409,6.25505,6.25752,6.03448,6.07160,6.18813,5.14700,44.3956,110.1835,76.9682,75.7488,60.381,66.5392,63.9008,22.2554,108.256,185.1376,133.3664,136.0237,196.2285,192.0756,148.3498,74.9266,0.326647,-0.533805,-0.068178,-0.039118,0.122929,0.155477,-0.074996,0.637233,0.28033,-0.54487,-0.25764,-0.25173,-0.05540,-0.05744,-0.21546,0.84817,1.99873,1.99969,1.99897,1.99903,1.99902,1.99902,1.99906,1.99928,3.69945,6.53420,4.24606,4.23876,4.04214,4.04411,4.20324,3.10416,0.02149,0.01098,0.01261,0.01393,0.01425,0.01431,0.01317,0.04839,5.71967,8.54487,6.25764,6.25173,6.05540,6.05744,6.21546,5.15183,338.36,317.57,295.86,252.45,246.48,243.67,238.88,227.45,221.74,215.76,0.0,0.1007,0.0704,0.0,0.4626,0.3657,0.0313,0.3689,0.0041,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
O=C(C(C)(C)C)Oc1ccc2c(c1)ccc(c2)O[Si](C(C)(C)C)(C)C,55,0,1,1.7944,358.5517,3076.986,15780.4418,-1333.55549453,0.466551,0.495028,0.495972,0.406296,-1333.110316,-1333.081839,-1333.080895,-1333.17057,C21H30O3Si,1.0,-0.19921,-0.03019,0.1147,0.08451,5.0643,2826.534,15243.5589,-2.586731,-3.971989,-1.740253,-2.080433,-0.376978,0.190219,-0.677293,-4.664548,0.360408,0.238784,-0.75742,1.615882,-0.584073,0.694875,1.821535,-0.631604,0.263362,0.409255,0.43779,0.035266,0.372094,0.134677,-0.036801,-0.396445,0.631843926998112,0.6273599748269352,0.5539647577092511,0.5559314033983638,0.5446035242290749,0.6718061674008811,0.6484424166142227,0.6612649465072372,0.360460,-0.541658,-0.141454,-0.252199,-0.194452,0.075601,0.130480,0.633923,0.688776,-1.162511,-0.121368,-0.153152,0.019085,-0.145637,0.108082,1.244389,0.29995,-0.55187,-0.25917,-0.24157,-0.19237,-0.09691,-0.04111,0.84556,1.99870,1.99969,1.99900,1.99895,1.99907,1.99895,1.99903,1.99928,3.67920,6.54117,4.24681,4.22981,4.17939,4.08448,4.02800,3.10608,0.02215,0.01101,0.01336,0.01281,0.01390,0.01348,0.01409,0.04908,5.70005,8.55187,6.25917,6.24157,6.19237,6.09691,6.04111,5.15444,45.7374,106.588,74.6252,77.9251,70.4071,70.795,61.1277,22.0062,106.1118,151.5742,143.8948,119.0959,161.6226,173.9054,189.8451,78.4823,0.361407,-0.541304,-0.013484,-0.177361,-0.112504,0.101254,0.131770,0.627314,0.30449,-0.54889,-0.25916,-0.32006,-0.28341,-0.08333,-0.05349,0.83433,1.99870,1.99970,1.99901,1.99896,1.99908,1.99897,1.99904,1.99928,3.67355,6.53811,4.24510,4.30388,4.26644,4.06972,4.03915,3.11714,0.02326,0.01109,0.01505,0.01723,0.01788,0.01463,0.01529,0.04925,5.69551,8.54889,6.25916,6.32006,6.28341,6.08333,6.05349,5.16567,296.87,284.57,242.47,229.54,223.9,218.15,213.78,210.94,209.72,201.68,0.0953,0.0133,0.1289,0.1451,0.2001,0.3718,0.1095,0.0343,0.0159,0.4623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
O=C(C(C)(C)C)Oc1ccc2c(c1)ccc(c2)c1ccccc1,43,0,1,1.4962,304.3878,2348.782,13057.7047,-962.761427407,0.35546,0.375735,0.376679,0.304823,-962.413071,-962.392796,-962.391852,-962.463708,C21H20O2,1.0,-0.20925,-0.04486,0.127055,0.08219499999999999,2.969,2572.476,12980.8555,1.956282,3.314702,1.47881,1.096736,0.124467,-0.80478,-0.303821,4.243178,0.022538,0.33715,-1.264566,1.041674,-1.501416,-0.481127,0.817874,-0.43766,0.289464,0.365855,0.634673,-0.041992,0.628112,0.285488,-0.04946,-0.286276,0.6297986154814349,0.6274386406544997,0.5564820641913153,0.5524701069855255,0.5261957205789805,0.6499370673379484,0.6492290748898678,0.6611076148521082,0.353182,-0.538361,-0.139364,-0.246470,-0.208529,0.152345,0.137014,0.635028,0.687597,-1.241071,-0.110823,-0.127072,0.025533,-0.008456,0.020251,1.302308,0.29927,-0.55017,-0.25526,-0.23917,-0.19569,-0.05889,-0.05050,0.84668,1.99871,1.99969,1.99900,1.99895,1.99907,1.99901,1.99902,1.99928,3.68004,6.53947,4.24281,4.22733,4.18359,4.04594,4.03757,3.10503,0.02198,0.01102,0.01344,0.01289,0.01304,0.01393,0.01391,0.04901,5.70073,8.55017,6.25526,6.23917,6.19569,6.05889,6.05050,5.15332,46.2133,107.5155,72.9861,77.9701,66.5943,65.1283,63.747,22.217,106.4869,155.7301,148.5097,119.8564,142.2746,193.7659,192.6858,77.6802,0.365731,-0.528835,-0.015919,-0.136842,-0.106016,0.163862,0.149861,0.633224,0.34483,-0.53700,-0.29838,-0.28274,-0.23327,-0.04251,-0.02284,0.84099,1.99871,1.99969,1.99902,1.99896,1.99907,1.99903,1.99903,1.99927,3.63381,6.52617,4.28438,4.26827,4.21881,4.02844,4.00891,3.11086,0.02265,0.01114,0.01498,0.01550,0.01539,0.01504,0.01491,0.04888,5.65517,8.53700,6.29838,6.28274,6.23327,6.04251,6.02284,5.15901,303.23,295.32,255.45,251.98,243.03,239.95,238.18,231.7,226.3,224.89,0.1487,0.076,0.0127,1.0965,0.0447,0.0124,0.013,0.0484,0.0421,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
O=C(C(C)(C)C)Oc1ccc2c(c1)cccc2O[Si](C(C)(C)C)(C)C,55,0,1,1.2823,358.5517,3294.891,15163.4803,-1333.55986433,0.466522,0.495135,0.496079,0.405085,-1333.111516,-1333.082903,-1333.081959,-1333.172952,C21H30O3Si,1.0,-0.19826,-0.03057,0.11441499999999999,0.083845,5.8819,2734.059,15289.4682,-2.446376,-3.732949,-1.430669,-2.138226,-0.108902,0.256979,-0.776557,-4.861905,-0.058765,-0.593117,-1.044338,1.282863,-0.669437,0.701397,1.691605,0.048042,0.138667,0.21893,0.123996,0.13469,0.098011,0.085513,0.103963,-0.212878,0.6241346758967904,0.6280679672750157,0.5160478288231592,0.5946349905601007,0.5477501573316551,0.6733008181246066,0.651117054751416,0.6546570169918188,0.340902,-0.532685,-0.179532,-0.237516,-0.189352,0.072487,0.123178,0.639391,0.714242,-1.189157,-0.138282,-0.189025,0.028685,-0.166036,0.129363,1.222878,0.29804,-0.54436,-0.26201,-0.25439,-0.19462,-0.09856,-0.03765,0.85217,1.99871,1.99968,1.99903,1.99897,1.99907,1.99895,1.99903,1.99928,3.68200,6.53373,4.24909,4.24293,4.18169,4.08602,4.02444,3.10024,0.02126,0.01095,0.01389,0.01249,0.01386,0.01359,0.01418,0.04830,5.70196,8.54436,6.26201,6.25439,6.19462,6.09856,6.03765,5.14783,45.7023,112.3441,78.1718,77.358,70.8879,71.5471,60.6613,22.4542,104.6459,182.1085,132.3692,131.762,162.3322,172.1279,189.6879,72.5535,0.342078,-0.528646,-0.044683,-0.116817,-0.099155,0.094652,0.125145,0.613245,0.30355,-0.53834,-0.24837,-0.32651,-0.27998,-0.08982,-0.04950,0.81281,1.99872,1.99969,1.99904,1.99897,1.99908,1.99897,1.99904,1.99928,3.67504,6.52755,4.23383,4.31104,4.26296,4.07618,4.03518,3.13878,0.02269,0.01110,0.01551,0.01650,0.01794,0.01467,0.01528,0.04913,5.69645,8.53834,6.24837,6.32651,6.27998,6.08982,6.04950,5.18719,299.97,288.26,244.3,232.66,230.85,217.49,216.31,210.22,208.02,202.8,0.0656,0.0173,0.3812,0.044,0.2397,0.2297,0.1551,0.003,0.0658,0.1076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
O=C(C(C)(C)C)Oc1ccc2c(c1)oc(cc2=O)c1ccccc1,42,0,1,5.2919,322.3598,2535.356,12374.1788,-1073.88036838,0.335648,0.356805,0.357749,0.283684,-1073.553382,-1073.532225,-1073.531281,-1073.605346,C20H18O4,1.0,-0.23479,-0.06694,0.150865,0.083925,2.2377,2629.258,12153.5373,-1.832647,-2.973633,-1.874051,-0.630744,-0.681166,0.554162,0.555951,-4.098651,0.41996,-0.362387,1.823732,-0.271536,2.526413,1.862839,0.462983,-0.115645,0.234174,0.36787,0.254161,0.170105,0.203881,0.138112,0.125038,-0.391799,0.6299559471365639,0.6286186280679673,0.5579767149150409,0.53980490874764,0.5376809314033983,0.6626022655758339,0.632630585273757,0.6592983008181246,0.363853,-0.537921,-0.137329,-0.238427,-0.194349,0.062326,0.309008,0.635885,0.747688,-1.205544,-0.198003,-0.250663,0.122863,-0.381759,0.553405,1.287706,0.32510,-0.54993,-0.27000,-0.29696,-0.16681,-0.18776,0.34561,0.84826,1.99875,1.99969,1.99900,1.99893,1.99908,1.99888,1.99873,1.99927,3.65435,6.53919,4.25798,4.28383,4.15283,4.17461,3.63471,3.10364,0.02180,0.01105,0.01301,0.01420,0.01490,0.01427,0.02095,0.04883,5.67490,8.54993,6.27000,6.29696,6.16681,6.18776,5.65439,5.15174,41.5838,105.444,75.8692,86.5644,67.0452,72.1597,40.2918,22.9048,112.9405,166.2881,148.2507,112.9779,175.7867,154.9002,119.5319,77.2283,0.355738,-0.537723,0.024106,-0.084435,-0.059514,0.090945,0.321485,0.634787,0.31463,-0.54896,-0.26537,-0.31190,-0.21685,-0.15971,0.36305,0.84699,1.99875,1.99969,1.99901,1.99893,1.99907,1.99882,1.99872,1.99927,3.66467,6.53818,4.25304,4.29819,4.20305,4.14803,3.61709,3.10490,0.02195,0.01109,0.01333,0.01479,0.01473,0.01286,0.02115,0.04885,5.68537,8.54896,6.26537,6.31190,6.21685,6.15971,5.63695,5.15301,355.93,292.81,283.06,266.35,263.86,263.15,253.19,236.32,233.82,229.97,0.0008,0.153,0.4065,0.0001,0.0642,0.052,0.0349,0.0279,0.0242,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
O=C(C(C)(C)C)Oc1ccc2c(c1)oc1c2cccc1,36,0,1,0.9294,268.3116,2001.612,8279.0096,-883.140633147,0.291343,0.308631,0.309575,0.245003,-882.855096,-882.837808,-882.836864,-882.901436,C17H16O3,1.0,-0.2188,-0.03682,0.12781,0.09099,1.5891,1923.627,8249.6948,0.86727,2.214248,0.425006,-0.013189,-0.935937,-1.850481,-1.361574,3.173694,-0.059816,0.273375,-1.389591,1.011767,-1.675491,-0.62544,0.69262,-0.328593,0.277259,0.423276,0.354096,0.1404,0.285912,0.146701,0.080131,-0.357811,0.6312932662051605,0.6291692888609188,0.5568753933291378,0.5315449968533669,0.5182504719949654,0.6457677784770296,0.6157174323473883,0.6603996224040277,0.357859,-0.539709,-0.154971,-0.254850,-0.206168,0.096028,0.320993,0.634210,0.677315,-1.201781,-0.202547,-0.137450,0.109347,-0.035601,0.380839,1.267675,0.30837,-0.55129,-0.27367,-0.30044,-0.19591,-0.11238,0.33303,0.84699,1.99876,1.99969,1.99902,1.99889,1.99904,1.99896,1.99875,1.99927,3.67110,6.54058,4.26146,4.28786,4.18425,4.09899,3.64516,3.10478,0.02177,0.01102,0.01319,0.01369,0.01262,0.01443,0.02306,0.04895,5.69163,8.55129,6.27367,6.30044,6.19591,6.11238,5.66697,5.15301,45.4288,106.9324,77.1464,91.0322,75.3867,73.8717,40.512,22.4878,107.0505,158.3469,145.0471,114.9581,157.1578,140.0461,109.6565,77.3089,0.335721,-0.537769,0.020753,-0.099678,-0.082360,0.103526,0.306204,0.626039,0.25676,-0.54776,-0.20987,-0.30178,-0.23413,-0.11396,0.32948,0.83391,1.99878,1.99970,1.99904,1.99891,1.99906,1.99898,1.99875,1.99928,3.72139,6.53691,4.19650,4.28614,4.21951,4.09923,3.64837,3.11768,0.02307,0.01116,0.01434,0.01673,0.01556,0.01575,0.02340,0.04914,5.74324,8.54776,6.20987,6.30178,6.23413,6.11396,5.67052,5.16609,274.08,270.81,237.6,227.91,226.19,224.8,217.34,215.6,207.67,204.93,0.0219,0.4694,0.0602,0.0302,0.0113,0.06,0.2015,0.243,0.1305,0.0181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
O=C(C(C)(C)C)Oc1cccc(c1)C(F)(F)F,30,0,1,2.6456,246.2287,1902.272,5740.216,-915.099626222,0.232431,0.248976,0.249921,0.185972,-914.871883,-914.855337,-914.854393,-914.918341,C12H13F3O2,1.0,-0.25566,-0.03096,0.14331,0.11235,3.119,1902.272,5576.8629,0.059307,1.299978,-0.116356,-1.030756,-1.410256,-2.514224,-2.318387,2.403725,0.539223,-0.072755,1.92378,-0.322096,2.439499,1.593284,0.210269,0.361215,0.247329,0.401551,0.26845,0.155619,0.187203,0.092173,0.079665,-0.299034,0.6279893014474512,0.6271239773442416,0.5579767149150409,0.577879169288861,0.49095342983008183,0.5491661422278162,0.6702328508495909,0.6588263058527376,0.349258,-0.534621,-0.126467,-0.202700,-0.149704,-0.152545,-0.017161,0.636434,0.588775,-1.069235,-0.088805,-0.113780,0.022523,-0.065849,-0.126518,1.182976,0.30457,-0.54923,-0.24786,-0.23633,-0.21757,-0.21812,-0.16280,0.84945,1.99872,1.99969,1.99900,1.99896,1.99911,1.99904,1.99885,1.99927,3.67488,6.53854,4.23585,4.22309,4.20454,4.20503,4.14831,3.10249,0.02183,0.01100,0.01301,0.01429,0.01391,0.01405,0.01564,0.04879,5.69543,8.54923,6.24786,6.23633,6.21757,6.21812,6.16280,5.15055,44.7308,109.1307,70.2929,77.3591,67.2495,73.4978,61.99,22.6853,111.6928,168.0407,159.5276,142.5797,165.6083,164.8822,147.1451,75.8882,0.339950,-0.504585,0.014129,-0.034590,-0.005811,0.018351,-0.030299,0.624813,0.31998,-0.50561,-0.29507,-0.22687,-0.21147,-0.18161,-0.18175,0.81820,1.99875,1.99969,1.99904,1.99899,1.99915,1.99908,1.99889,1.99927,3.65734,6.49464,4.27858,4.20914,4.19474,4.16541,4.16499,3.13409,0.02393,0.01128,0.01744,0.01874,0.01758,0.01712,0.01786,0.04845,5.68002,8.50561,6.29507,6.22687,6.21147,6.18161,6.18175,5.18180,237.02,226.26,217.33,203.05,195.76,189.85,188.92,179.04,175.4,167.21,0.0105,0.0122,0.0884,0.1249,0.0484,0.0316,0.0902,0.4918,0.0877,0.1956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,O,C,C,C,C,C,C
